Timestamp,ADS1115 (0x48) A0,ADS1115 (0x48) A1,ADS1115 (0x48) A3,ADS1115 (0x49) A0,ADS1115 (0x49) A1,Label
1718193700,12442,12656,13454,13500,13299,Q
1718193702,12437,12668,13487,14023,13288,Q
1718193704,12436,12664,13472,13755,13643,Q
1718193706,12430,12644,13465,13704,13517,Q
1718193708,12485,12643,13457,13688,13510,Q
1718193710,12496,12659,13452,13672,13491,Q
1718193712,12492,12649,13448,13660,13442,Q
1718193714,12490,12645,13445,13647,13475,Q
1718193716,12490,12637,13441,13635,13464,Q
1718193718,12491,12635,13438,13627,13451,Q
1718193720,12490,12635,13439,13625,13437,Q
1718193722,12483,12633,13439,13620,13462,Q
1718193724,12481,12631,13440,13612,13414,Q
1718193726,12483,12622,13436,13602,13417,Q
1718193728,12480,12628,13436,13593,13430,Q
1718193730,12477,12629,13435,13589,13430,Q
1718193732,12475,12633,13433,13605,13447,Q
1718193734,12482,12639,13427,13577,13434,Q
1718193736,12484,12679,13423,13562,13442,Q
1718193738,12472,12655,13417,13597,13459,Q
1718193740,12474,12650,13413,13578,13462,Q
1718193742,12474,12642,13412,13569,13419,Q
1718193744,12466,12618,13410,13557,13406,Q
1718193746,12468,12612,13407,13556,13440,Q
1718193748,12469,12609,13401,13548,13433,Q
1718193750,12447,12567,13418,13540,13562,Q
1718193752,12455,12580,13401,13522,13502,Q
1718193754,12456,12576,13399,13551,13513,Q
1718193756,12456,12574,13387,13516,13460,Q
1718193758,12457,12574,13383,13511,13454,Q
1718193760,12459,12579,13382,13507,13432,Q
1718193762,12456,12697,13377,13501,13422,Q
1718193764,12435,12664,13448,13540,13526,Q
1718193766,12436,12638,13411,13541,13458,Q
1718193768,12456,12681,13411,13518,13457,Q
1718193770,12486,12778,13401,13511,13440,Q
1718193773,12472,12786,13453,13607,13477,Q
1718193774,12444,12586,13448,13628,13450,Q
1718193776,12496,12785,13397,13539,13446,Q
1718193778,12488,12761,13382,13516,13373,Q
1718193780,12488,12755,13376,13510,13411,Q
1718193782,12484,12752,13370,13498,13357,Q
1718193784,12484,12747,13370,13502,13399,Q
1718193786,12481,12710,13369,13502,13375,Q
1718193788,12482,12706,13366,13497,13406,Q
1718193790,12471,12592,13363,13487,13368,Q
1718193792,12465,12610,13371,13490,13360,Q
1718193794,12475,12600,13371,13485,13397,Q
1718193796,12461,12649,13362,13482,13386,Q
1718193798,12461,12630,13361,13478,13404,Q
1718193800,12461,12628,13361,13472,13385,Q
1718193802,12461,12626,13361,13469,13358,Q
1718193804,12460,12624,13360,13466,13347,Q
1718193806,12460,12623,13357,13457,13374,Q
1718193808,12460,12625,13356,13456,13380,Q
1718193810,12461,12624,13356,13454,13379,Q
1718193812,12460,12624,13356,13453,13370,Q
1718193814,12460,12624,13352,13452,13345,Q
1718193816,12459,12614,13351,13450,13396,Q
1718193818,12460,12614,13350,13449,13358,Q
1718193820,12460,12618,13349,13449,13369,Q
1718193822,12456,12560,13405,13481,13517,Q
1718193824,12456,12597,13371,13441,13454,Q
1718193826,12457,12596,13363,13435,13485,Q
1718193828,12451,12689,13358,13436,13486,Q
1718193830,12330,12685,13349,13428,13412,Q
1718193832,12468,12698,13349,13432,13472,Q
1718193834,12466,12697,13344,13426,13410,Q
1718193836,12463,12714,13350,13473,13400,Q
1718193838,12471,12708,13341,13455,13380,Q
1718193842,12468,12709,13340,13446,13373,Q
1718193843,12467,12722,13337,13452,13430,Q
1718193845,12457,12709,13329,13435,13381,Q
1718193847,12455,12698,13325,13431,13415,Q
1718193849,12454,12610,13326,13428,13415,Q
1718193851,12556,12640,13312,13424,13399,Q
1718193853,12534,12641,13311,13423,13356,Q
1718193855,12524,12639,13310,13420,13385,Q
1718193857,12516,12639,13309,13418,13394,Q
1718193859,12515,12638,13307,13415,13367,Q
1718193861,12511,12639,13306,13409,13361,Q
1718193863,12509,12639,13305,13405,13337,Q
1718193865,12505,12638,13305,13403,13368,Q
1718193867,12504,12638,13304,13401,13330,Q
1718193869,12502,12639,13301,13401,13360,Q
1718193871,12477,12569,13339,13420,13426,Q
1718193873,12478,12576,13331,13413,13437,Q
1718193875,12479,12589,13326,13407,13364,Q
1718193877,12472,12540,13349,13436,13505,Q
1718193879,12473,12548,13333,13410,13450,Q
1718193881,12475,12551,13323,13403,13459,Q
1718193883,12475,12618,13317,13399,13425,Q
1718193887,12523,12612,13314,13398,13420,Q
1718193887,12570,12656,13314,13396,13345,Q
1718193889,12541,12636,13310,13396,13362,Q
1718193891,12538,12637,13306,13391,13339,Q
1718193893,12531,12639,13304,13385,13352,Q
1718193895,12527,12637,13303,13384,13349,Q
1718193897,12526,12635,13302,13381,13320,Q
1718193899,12524,12635,13301,13377,13355,Q
1718193901,12524,12635,13298,13375,13348,Q
1718193903,12523,12634,13296,13372,13304,Q
1718193905,12522,12633,13295,13370,13301,Q
1718193907,12522,12634,13287,13367,13339,Q
1718193910,12497,12590,13326,13403,13457,Q
1718193911,12497,12589,13316,13385,13429,Q
1718193913,12497,12606,13314,13379,13389,Q
1718193916,12491,12606,13305,13371,13368,Q
1718193917,12479,12642,13347,13367,13358,Q
1718193920,12392,12702,13340,13576,13365,Q
1718193921,12428,12701,13326,13539,13321,Q
1718193924,12517,12696,13316,13526,13320,Q
1718193926,12508,12692,13310,13516,13316,Q
1718193928,12498,12690,13307,13489,13306,Q
1718193930,12478,12652,13349,13482,13456,Q
1718193932,12423,12604,13317,13471,13430,Q
1718193934,12440,12601,13314,13457,13370,Q
1718193936,12456,12606,13311,13456,13356,Q
1718193938,12458,12606,13306,13452,13368,Q
1718193940,12457,12607,13302,13447,13343,Q
1718193942,12459,12607,13302,13443,13357,Q
1718193944,12462,12608,13301,13440,13323,Q
1718193946,12463,12607,13299,13435,13375,Q
1718193948,12395,12500,13300,13432,13341,Q
1718193950,12419,12594,13297,13428,13316,Q
1718193952,12595,12601,13295,13424,13329,Q
1718193954,12537,12634,13306,13439,13345,Q
1718193956,12469,12585,13338,13444,13448,Q
1718193958,12472,12650,13333,13579,13386,Q
1718193960,12469,12653,13338,13449,13368,Q
1718193962,12472,12644,13329,13440,13376,Q
1718193964,12474,12631,13322,13436,13382,Q
1718193966,12473,12623,13320,13431,13373,Q
1718193968,12470,12626,13321,13427,13335,Q
1718193970,12470,12626,13320,13423,13356,Q
1718193972,12469,12624,13315,13417,13322,Q
1718193974,12471,12627,13312,13416,13339,Q
1718193976,12464,12653,13313,13434,13322,Q
1718193978,12462,12649,13311,13425,13314,Q
1718193980,12460,12643,13310,13422,13336,Q
1718193982,12463,12621,13310,13421,13335,Q
1718193984,12463,12596,13310,13409,13302,Q
1718193986,12462,12655,13310,13404,13290,Q
1718193988,12461,12719,13307,13402,13290,Q
1718193990,12448,12797,13441,13402,13289,Q
1718193992,12440,12793,13413,13550,13473,Q
1718193994,12438,12765,13401,13510,13295,Q
1718194296,12409,11724,12713,13687,13315,R
1718194298,12391,11953,12695,13521,13797,R
1718194300,12449,11723,12682,13078,13508,R
1718194302,12469,11855,12682,13014,13408,R
1718194304,12458,11748,12690,12552,13340,R
1718194306,12448,11561,12793,12675,13326,R
1718194308,12439,11727,12733,12799,13297,R
1718194310,12442,12130,12625,12968,13249,R
1718194313,12442,12205,12622,13488,13253,R
1718194315,12430,11780,12618,13717,13238,R
1718194317,12431,12046,12559,13498,13357,R
1718194319,12425,12157,12618,13537,13302,R
1718194321,12439,12331,12616,13439,13285,R
1718194323,12441,12176,12607,13202,13220,R
1718194325,12448,12177,12606,13392,13211,R
1718194327,12446,12254,12605,13325,13185,R
1718194329,12443,12333,12604,13191,13163,R
1718194331,12442,12337,12602,13943,13176,R
1718194333,12431,12184,12724,12714,13121,R
1718194335,12494,12350,12649,13304,13098,R
1718194337,12483,12317,12634,13314,13089,R
1718194339,12467,11982,12645,12991,13085,R
1718194341,12456,12278,12630,13357,13081,R
1718194343,12450,11995,12660,13372,13086,R
1718194345,12450,11848,12777,12739,13078,R
1718194347,12440,11783,13086,13340,13097,R
1718194349,12445,11484,13010,13172,13119,R
1718194351,12448,11749,12936,13370,13194,R
1718194353,12497,11611,12883,13406,13180,R
1718194355,12529,11926,12862,13487,13175,R
1718194357,12522,11304,12844,13416,13167,R
1718194359,12522,11756,12874,13285,13218,R
1718194361,12515,11809,12848,13459,13200,R
1718194363,12497,11859,12824,13498,13185,R
1718194365,12492,11871,12808,13503,13175,R
1718194367,12489,11805,12797,13452,13159,R
1718194369,12489,11798,12791,13433,13150,R
1718194371,12488,11768,12786,13441,13169,R
1718194373,12488,11355,12785,13410,13165,R
1718194375,12488,11522,12783,13425,13164,R
1718194377,12501,11432,12778,13376,13133,R
1718194379,12534,11274,12773,13395,13156,R
1718194381,12521,11212,12768,13478,13176,R
1718194383,12516,11616,12757,13428,13135,R
1718194385,12512,11455,12773,13416,13138,R
1718194387,12513,11051,12789,13361,13133,R
1718194389,12508,10960,12771,13221,13112,R
1718194393,12507,11266,12768,13247,13103,R
1718194393,12504,11211,12764,13234,13097,R
1718194395,12504,11080,12761,13287,13091,R
1718194397,12504,10694,12762,13227,13105,R
1718194399,12518,10633,12747,13124,13124,R
1718194401,12505,11622,12727,12832,13053,R
1718194403,12509,11719,12725,12786,13057,R
1718194405,12503,11275,12725,12730,13043,R
1718194407,12501,11714,12725,12708,13031,R
1718194409,12496,10609,12724,12692,13015,R
1718194411,12499,10988,12724,12762,13010,R
1718194413,12553,11486,12708,13363,13014,R
1718194415,12526,10689,12706,13094,12994,R
1718194417,12519,11469,12698,13409,13047,R
1718194419,12506,11655,12685,13361,12958,R
1718194421,12499,12061,12676,13356,12941,R
1718194423,12498,12077,12671,13295,12936,R
1718194426,12483,12063,12670,13314,12931,R
1718194427,12497,12054,12668,13310,12928,R
1718194430,12496,12065,12666,13286,12920,R
1718194432,12495,12091,12666,13241,12916,R
1718194434,12495,12099,12665,13236,12911,R
1718194436,12495,12117,12665,13278,12908,R
1718194438,12495,11833,12688,13210,12907,R
1718194440,12489,11802,12702,13296,12912,R
1718194442,12487,11264,12948,13312,12910,R
1718194444,12479,11787,12929,13307,12904,R
1718194446,12475,11433,12862,12901,12898,R
1718194448,12475,11788,12818,13988,12919,R
1718194450,12467,11746,12792,13696,13485,R
1718194452,12464,11539,12760,13583,13224,R
1718194454,12462,11154,12749,13527,13178,R
1718194456,12460,11952,12754,13542,13164,R
1718194458,12459,11795,12761,13549,13157,R
1718194460,12455,11678,12743,13421,13149,R
1718194462,12454,11899,12739,13485,13144,R
1718194464,12453,11215,12737,13654,13172,R
1718194466,12448,11795,12720,13623,13428,R
1718194468,12446,11831,12715,13521,13225,R
1718194470,12446,11823,12721,13524,13197,R
1718194472,12464,11865,12715,13401,13160,R
1718194474,12461,11716,12724,13447,13175,R
1718194476,12457,11736,12727,13473,13167,R
1718194478,12454,11224,12880,13377,13176,R
1718194480,12453,11995,12843,13441,13285,R
1718194482,12482,11674,12802,13371,13248,R
1718194484,12487,11943,12791,13256,13215,R
1718194486,12479,11919,12780,13185,13207,R
1718194488,12477,11935,12774,13401,13204,R
1718194490,12476,11970,12767,13352,13198,R
1718194492,12474,11974,12760,13416,13194,R
1718194494,12471,12039,12756,13392,13176,R
1718194496,12469,11961,12752,13387,13174,R
1718194498,12469,11970,12750,13349,13168,R
1718194500,12468,12049,12744,13374,13163,R
1718194502,12468,12001,12742,13142,13162,R
1718194504,12467,12091,12741,13365,13160,R
1718194506,12467,12076,12740,13380,13158,R
1718194508,12465,12050,12739,13292,13139,R
1718194510,12466,12046,12734,13347,13131,R
1718194512,12466,12073,12732,13353,13126,R
1718194514,12464,11912,12760,13328,13128,R
1718194516,12460,11659,12699,13140,13074,R
1718194518,12457,11744,12699,13323,13046,R
1718194520,12455,11938,12706,13321,13046,R
1718194522,12454,11886,12702,13301,13041,R
1718194524,12455,11709,12697,13303,13037,R
1718194526,12529,11798,12696,13272,13023,R
1718194528,12500,11895,12693,13240,13018,R
1718194530,12496,12004,12691,13210,13015,R
1718194532,12494,12054,12686,13257,13014,R
1718194534,12491,12114,12683,13265,13013,R
1718194536,12489,11986,12704,13175,13012,R
1718194538,12489,12065,12696,13212,13011,R
1718194540,12487,12089,12693,13273,13011,R
1718194542,12486,12073,12693,13272,13011,R
1718194544,12485,11638,12708,13284,13011,R
1718194546,12480,11903,12741,13254,13007,R
1718194548,12479,11814,12731,13234,13008,R
1718194550,12479,11580,12762,13219,13320,R
1718194552,12452,11713,12722,13684,13795,R
1718194554,12494,11689,12741,12701,13439,R
1718194556,12496,11175,12704,12677,13402,R
1718194558,12488,11271,12686,13260,13389,R
1718194560,12463,11333,12675,13432,13376,R
1718194562,12569,11577,12670,13325,13373,R
1718194564,12553,11757,12683,13163,13372,R
1718194566,12547,11718,12677,13219,13367,R
1718194568,12544,11384,12673,13494,13359,R
1718194570,12527,11720,12687,13181,13380,R
1718194572,12477,12185,12663,13440,13348,R
1718194574,12477,11851,12951,13387,13347,R
1718194576,12493,11883,12915,13382,13294,R
1718194578,12487,11828,12830,13377,13286,R
1718194580,12486,12054,12818,13351,13283,R
1718194582,12480,12033,12800,13363,13280,R
1718194584,12481,11423,12786,13388,13273,R
1718194586,12479,11193,12747,13739,13230,R
1718194588,12475,10762,12734,13607,13328,R
1718194590,12479,10891,12731,13578,13233,R
1718194592,12488,12044,12722,13562,13224,R
1718194594,12480,11966,12749,13540,13206,R
1718194596,12478,11573,12742,13533,13201,R
1718194598,12476,11950,12746,13525,13201,R
1718194600,12475,11500,12743,13519,13197,R
1718194602,12474,12066,12741,13512,13194,R
1718194604,12474,11989,12739,13504,13193,R
1718194606,12472,11975,12796,13522,13222,R
1718194608,12653,11700,12773,13517,13213,R
1718194610,12635,11477,12766,13467,13202,R
1718194612,12620,11534,12758,13455,13197,R
1718194614,12615,11714,12753,13448,13194,R
1718194616,12610,11481,12748,13442,13191,R
1718194618,12605,12029,12746,13435,13189,R
1718194620,12603,12011,12745,13429,13185,R
1718194622,12596,11802,12744,13421,13184,R
1718194624,12595,12050,12743,13413,13182,R
1718194626,12592,12082,12742,13405,13182,R
1718199209,12667,13462,13384,13497,13449,S
1718199211,12664,13467,13347,13489,13445,S
1718199213,12660,13461,13373,13504,13443,S
1718199215,12658,13435,13366,13494,13440,S
1718199217,12660,13450,13340,13507,13459,S
1718199219,12655,13453,13253,13497,13444,S
1718199221,12657,13474,13284,13494,13431,S
1718199223,12657,13398,13145,13480,13423,S
1718199225,12587,13362,13456,13454,13425,S
1718199227,12665,13398,13275,13874,13434,S
1718199229,12652,13359,13274,13643,13470,S
1718199231,12645,13289,13335,13622,13440,S
1718199233,12649,13358,13342,13608,13425,S
1718199235,12646,13389,13369,13607,13441,S
1718199237,12661,13378,13346,13591,13430,S
1718199239,12658,13329,13309,13601,13440,S
1718199241,12648,13275,13285,13575,13427,S
1718199243,12641,13364,13407,13603,13464,S
1718199245,12635,13350,13329,13570,13402,S
1718199247,12636,13315,13252,13555,13416,S
1718199249,12640,13300,13322,13584,13426,S
1718199252,12636,13283,13306,13551,13402,S
1718199255,12636,13291,13300,13547,13396,S
1718199255,12635,13306,13293,13537,13393,S
1718199257,12634,13299,13295,13533,13388,S
1718199259,12633,13320,13274,13530,13388,S
1718199261,12632,13315,13266,13524,13383,S
1718199263,12631,13332,13293,13518,13380,S
1718199265,12633,13204,13261,13517,13388,S
1718199267,12630,13160,13243,13507,13378,S
1718199269,12630,13209,13261,13504,13373,S
1718199271,12630,13228,13257,13500,13370,S
1718199273,12631,13308,13264,13515,13379,S
1718199275,12628,13321,13240,13493,13372,S
1718199277,12628,13264,13243,13489,13364,S
1718199279,12627,13246,13242,13485,13359,S
1718199281,12627,13276,13225,13481,13355,S
1718199283,12626,13295,13242,13479,13352,S
1718199285,12627,13263,13228,13475,13348,S
1718199287,12630,13316,13232,13488,13367,S
1718199289,12627,13310,13230,13481,13354,S
1718199291,12627,13260,13190,13468,13342,S
1718199293,12626,13192,13195,13462,13337,S
1718199295,12636,13349,13260,13462,13338,S
1718199297,12646,13350,13331,13462,13331,S
1718199299,12638,13246,13166,13449,13325,S
1718199301,12634,13340,13261,13448,13327,S
1718199303,12634,13362,13309,13450,13320,S
1718199305,12631,13351,13348,13608,13313,S
1718199307,12627,13226,13344,13582,13305,S
1718199309,12639,13258,13278,13568,13401,S
1718199311,12636,13289,13316,13568,13516,S
1718199316,12614,13242,13293,13554,13438,S
1718199316,12633,13272,13310,13523,13408,S
1718199319,12625,13289,13333,13508,13395,S
1718199320,12631,13265,13341,13505,13388,S
1718199322,12632,13298,13306,13505,13392,S
1718199324,12630,13272,13291,13497,13385,S
1718199326,12629,13278,13280,13491,13378,S
1718199328,12629,13254,13318,13486,13374,S
1718199330,12631,13254,13222,13482,13372,S
1718199332,12629,13248,13284,13473,13368,S
1718199334,12627,13249,13290,13466,13364,S
1718199336,12627,13244,13276,13461,13361,S
1718199338,12626,13278,13285,13455,13359,S
1718199340,12626,13208,13265,13450,13371,S
1718199342,12630,13211,13219,13462,13359,S
1718199344,12629,13226,13250,13456,13351,S
1718199346,12627,13184,13256,13448,13332,S
1718199348,12625,13123,13228,13458,13369,S
1718199350,12624,13104,13235,13454,13367,S
1718199352,12623,13119,13216,13451,13362,S
1718199354,12622,13120,13246,13449,13361,S
1718199356,12623,13176,13249,13448,13359,S
1718199358,12621,13155,13239,13449,13366,S
1718199360,12621,13111,13232,13444,13359,S
1718199362,12620,13141,13242,13443,13356,S
1718199364,12620,13103,13240,13441,13354,S
1718199366,12620,13099,13228,13440,13351,S
1718199368,12620,13159,13234,13437,13347,S
1718199370,12620,13165,13246,13438,13347,S
1718199372,12620,13161,13254,13426,13333,S
1718199374,12627,13263,13253,13432,13334,S
1718199376,12624,13222,13250,13426,13329,S
1718199378,12628,13288,13246,13434,13385,S
1718199380,12623,13258,13289,13626,13352,S
1718199382,12621,13254,13290,13585,13391,S
1718199384,12618,13281,13310,13562,13359,S
1718199386,12617,13276,13326,13549,13343,S
1718199388,12615,13311,13331,13538,13330,S
1718199390,12617,13170,13325,13539,13336,S
1718199392,12615,13189,13321,13517,13323,S
1718199394,12614,13171,13309,13508,13317,S
1718199396,12614,13200,13299,13502,13315,S
1718199398,12616,13218,13282,13500,13321,S
1718199400,12615,13194,13290,13497,13326,S
1718199402,12614,13188,13304,13494,13320,S
1718199404,12614,13210,13281,13488,13318,S
1718199406,12614,13190,13294,13487,13317,S
1718199408,12614,13216,13269,13480,13314,S
1718199410,12614,13194,13267,13474,13313,S
1718199412,12614,13216,13262,13468,13309,S
1718199414,12614,13248,13245,13464,13307,S
1718199416,12614,13207,13262,13458,13305,S
1718199418,12613,13226,13237,13457,13304,S
